DATE,DGS10,interest rate %,r(t+1)-r(t),a(b-r(t)),(r(t+1)-r(t)-a(b-r(t)),,pdf,ln(pdf),,,,,sum of ln(PDF),,Vol Constraint:
4/6/2020,0.67,0.0067,0.0005,0,0.0005,,476.3491065,6.166151002,,,,,,,
4/7/2020,0.75,0.0075,0.0008,0,0.0008,,261.4468719,5.566231096,,,,,,,
4/8/2020,0.77,0.0077,0.0002,0,0.0002,,657.9867524,6.489184798,,,,,,,
4/9/2020,0.73,0.0073,-0.0004,0,-0.0004,,547.0794604,6.304594058,,,,,,,
4/10/2020,.,#VALUE!,#VALUE!,0,#VALUE!,,#VALUE!,#VALUE!,,,,,,,
4/13/2020,0.76,0.0076,#VALUE!,#VALUE!,#VALUE!,,#VALUE!,#VALUE!,,,,,,,
4/14/2020,0.76,0.0076,0,0,0,,699.7443435,6.550715045,,,,,,,
4/15/2020,0.63,0.0063,-0.0013,0,-0.0013,,51.99055763,3.951062118,,,,,,,
4/16/2020,0.61,0.0061,-0.0002,0,-0.0002,,657.9867524,6.489184798,,,,,,,
4/17/2020,0.65,0.0065,0.0004,0,0.0004,,547.0794604,6.304594058,,,,,,,
4/20/2020,0.63,0.0063,-0.0002,0,-0.0002,,657.9867524,6.489184798,,,,,,,
4/21/2020,0.58,0.0058,-0.0005,0,-0.0005,,476.3491065,6.166151002,,,,,,,
4/22/2020,0.63,0.0063,0.0005,0,0.0005,,476.3491065,6.166151002,,,,,,,
4/23/2020,0.61,0.0061,-0.0002,0,-0.0002,,657.9867524,6.489184798,,,,,,,
4/24/2020,0.6,0.006,-0.0001,0,-0.0001,,689.062848,6.535332483,,,,,,,
4/27/2020,0.67,0.0067,0.0007,0,0.0007,,329.3001094,5.796969522,,,,,,,
4/28/2020,0.62,0.0062,-0.0005,0,-0.0005,,476.3491065,6.166151002,,,,,,,
4/29/2020,0.63,0.0063,0.0001,0,0.0001,,689.062848,6.535332483,,,,,,,
4/30/2020,0.64,0.0064,0.0001,0,0.0001,,689.062848,6.535332483,,,,,,,
5/1/2020,0.64,0.0064,0,0,0,,699.7443435,6.550715045,,,,,,,
5/4/2020,0.64,0.0064,0,0,0,,699.7443435,6.550715045,,,,,,,
5/5/2020,0.66,0.0066,0.0002,0,0.0002,,657.9867524,6.489184798,,,,,,,
5/6/2020,0.72,0.0072,0.0006,0,0.0006,,402.1973239,5.996942824,,,,,,,
5/7/2020,0.63,0.0063,-0.0009,0,-0.0009,,201.286154,5.304727547,,,,,,,
5/8/2020,0.69,0.0069,0.0006,0,0.0006,,402.1973239,5.996942824,,,,,,,
5/11/2020,0.73,0.0073,0.0004,0,0.0004,,547.0794604,6.304594058,,,,,,,
5/12/2020,0.69,0.0069,-0.0004,0,-0.0004,,547.0794604,6.304594058,,,,,,,
5/13/2020,0.64,0.0064,-0.0005,0,-0.0005,,476.3491065,6.166151002,,,,,,,
5/14/2020,0.63,0.0063,-0.0001,0,-0.0001,,689.062848,6.535332483,,,,,,,
5/15/2020,0.64,0.0064,0.0001,0,0.0001,,689.062848,6.535332483,,,,,,,
5/18/2020,0.73,0.0073,0.0009,0,0.0009,,201.286154,5.304727547,,,,,,,
5/19/2020,0.7,0.007,-0.0003,0,-0.0003,,609.2763793,6.41227199,,,,,,,
5/20/2020,0.68,0.0068,-0.0002,0,-0.0002,,657.9867524,6.489184798,,,,,,,
5/21/2020,0.68,0.0068,0,0,0,,699.7443435,6.550715045,,,,,,,
5/22/2020,0.66,0.0066,-0.0002,0,-0.0002,,657.9867524,6.489184798,,,,,,,
5/25/2020,.,#VALUE!,#VALUE!,0,#VALUE!,,#VALUE!,#VALUE!,,,,,,,
5/26/2020,0.69,0.0069,#VALUE!,#VALUE!,#VALUE!,,#VALUE!,#VALUE!,,,,,,,
5/27/2020,0.68,0.0068,-1.00E-04,0,-1.00E-04,,689.062848,6.535332483,,,,,,,
5/28/2020,0.7,0.007,0.0002,0,0.0002,,657.9867524,6.489184798,,,,,,,
5/29/2020,0.65,0.0065,-0.0005,0,-0.0005,,476.3491065,6.166151002,,,,,,,
6/1/2020,0.66,0.0066,0.0001,0,0.0001,,689.062848,6.535332483,,,,,,,
6/2/2020,0.68,0.0068,0.0002,0,0.0002,,657.9867524,6.489184798,,,,,,,
6/3/2020,0.77,0.0077,0.0009,0,0.0009,,201.286154,5.304727547,,,,,,,
6/4/2020,0.82,0.0082,0.0005,0,0.0005,,476.3491065,6.166151002,,,,,,,
6/5/2020,0.91,0.0091,0.0009,0,0.0009,,201.286154,5.304727547,,,,,,,
6/8/2020,0.88,0.0088,-0.0003,0,-0.0003,,609.2763793,6.41227199,,,,,,,
6/9/2020,0.84,0.0084,-0.0004,0,-0.0004,,547.0794604,6.304594058,,,,,,,
6/10/2020,0.75,0.0075,-0.0009,0,-0.0009,,201.286154,5.304727547,,,,,,,
6/11/2020,0.66,0.0066,-0.0009,0,-0.0009,,201.286154,5.304727547,,,,,,,
6/12/2020,0.71,0.0071,0.0005,0,0.0005,,476.3491065,6.166151002,,,,,,,
6/15/2020,0.71,0.0071,0,0,0,,699.7443435,6.550715045,,,,,,,
6/16/2020,0.75,0.0075,0.0004,0,0.0004,,547.0794604,6.304594058,,,,,,,
6/17/2020,0.74,0.0074,-1.00E-04,0,-1.00E-04,,689.062848,6.535332483,,,,,,,
6/18/2020,0.71,0.0071,-0.0003,0,-0.0003,,609.2763793,6.41227199,,,,,,,
6/19/2020,0.7,0.007,-0.0001,0,-0.0001,,689.062848,6.535332483,,,,,,,
6/22/2020,0.71,0.0071,0.0001,0,0.0001,,689.062848,6.535332483,,,,,,,
6/23/2020,0.72,0.0072,0.0001,0,0.0001,,689.062848,6.535332483,,,,,,,
6/24/2020,0.69,0.0069,-0.0003,0,-0.0003,,609.2763793,6.41227199,,,,,,,
6/25/2020,0.68,0.0068,-1.00E-04,0,-1.00E-04,,689.062848,6.535332483,,,,,,,
6/26/2020,0.64,0.0064,-0.0004,0,-0.0004,,547.0794604,6.304594058,,,,,,,
6/29/2020,0.64,0.0064,0,0,0,,699.7443435,6.550715045,,,,,,,
6/30/2020,0.66,0.0066,0.0002,0,0.0002,,657.9867524,6.489184798,,,,,,,
7/1/2020,0.69,0.0069,0.0003,0,0.0003,,609.2763793,6.41227199,,,,,,,
7/2/2020,0.68,0.0068,-1.00E-04,0,-1.00E-04,,689.062848,6.535332483,,,,,,,
7/3/2020,.,#VALUE!,#VALUE!,0,#VALUE!,,#VALUE!,#VALUE!,,,,,,,
7/6/2020,0.69,0.0069,#VALUE!,#VALUE!,#VALUE!,,#VALUE!,#VALUE!,,,,,,,
7/7/2020,0.65,0.0065,-0.0004,0,-0.0004,,547.0794604,6.304594058,,,,,,,
7/8/2020,0.67,0.0067,0.0002,0,0.0002,,657.9867524,6.489184798,,,,,,,
7/9/2020,0.62,0.0062,-0.0005,0,-0.0005,,476.3491065,6.166151002,,,,,,,
7/10/2020,0.65,0.0065,0.0003,0,0.0003,,609.2763793,6.41227199,,,,,,,
7/13/2020,0.64,0.0064,-0.0001,0,-0.0001,,689.062848,6.535332483,,,,,,,
7/14/2020,0.63,0.0063,-0.0001,0,-0.0001,,689.062848,6.535332483,,,,,,,
7/15/2020,0.64,0.0064,0.0001,0,0.0001,,689.062848,6.535332483,,,,,,,
7/16/2020,0.62,0.0062,-0.0002,0,-0.0002,,657.9867524,6.489184798,,,,,,,
7/17/2020,0.64,0.0064,0.0002,0,0.0002,,657.9867524,6.489184798,,,,,,,
7/20/2020,0.62,0.0062,-0.0002,0,-0.0002,,657.9867524,6.489184798,,,,,,,
7/21/2020,0.61,0.0061,-1.00E-04,0,-1.00E-04,,689.062848,6.535332483,,,,,,,
7/22/2020,0.6,0.006,-0.0001,0,-0.0001,,689.062848,6.535332483,,,,,,,
7/23/2020,0.59,0.0059,-0.0001,0,-0.0001,,689.062848,6.535332483,,,,,,,
7/24/2020,0.59,0.0059,0,0,0,,699.7443435,6.550715045,,,,,,,
7/27/2020,0.62,0.0062,0.0003,0,0.0003,,609.2763793,6.41227199,,,,,,,
7/28/2020,0.59,0.0059,-0.0003,0,-0.0003,,609.2763793,6.41227199,,,,,,,
7/29/2020,0.58,0.0058,-0.0001,0,-0.0001,,689.062848,6.535332483,,,,,,,
7/30/2020,0.55,0.0055,-0.0003,0,-0.0003,,609.2763793,6.41227199,,,,,,,
7/31/2020,0.55,0.0055,0,0,0,,699.7443435,6.550715045,,,,,,,
8/3/2020,0.56,0.0056,0.0001,0,0.0001,,689.062848,6.535332483,,,,,,,
8/4/2020,0.52,0.0052,-0.0004,0,-0.0004,,547.0794604,6.304594058,,,,,,,
8/5/2020,0.55,0.0055,0.0003,0,0.0003,,609.2763793,6.41227199,,,,,,,
8/6/2020,0.55,0.0055,0,0,0,,699.7443435,6.550715045,,,,,,,
8/7/2020,0.57,0.0057,0.0002,0,0.0002,,657.9867524,6.489184798,,,,,,,
8/10/2020,0.59,0.0059,0.0002,0,0.0002,,657.9867524,6.489184798,,,,,,,
8/11/2020,0.64,0.0064,0.0005,0,0.0005,,476.3491065,6.166151002,,,,,,,
8/12/2020,0.69,0.0069,0.0005,0,0.0005,,476.3491065,6.166151002,,,,,,,
8/13/2020,0.71,0.0071,0.0002,0,0.0002,,657.9867524,6.489184798,,,,,,,
8/14/2020,0.71,0.0071,0,0,0,,699.7443435,6.550715045,,,,,,,
8/17/2020,0.69,0.0069,-0.0002,0,-0.0002,,657.9867524,6.489184798,,,,,,,
8/18/2020,0.67,0.0067,-0.0002,0,-0.0002,,657.9867524,6.489184798,,,,,,,
8/19/2020,0.68,0.0068,0.0001,0,0.0001,,689.062848,6.535332483,,,,,,,
8/20/2020,0.65,0.0065,-0.0003,0,-0.0003,,609.2763793,6.41227199,,,,,,,
8/21/2020,0.64,0.0064,-0.0001,0,-0.0001,,689.062848,6.535332483,,,,,,,
8/24/2020,0.65,0.0065,0.0001,0,0.0001,,689.062848,6.535332483,,,,,,,
8/25/2020,0.69,0.0069,0.0004,0,0.0004,,547.0794604,6.304594058,,,,,,,
8/26/2020,0.69,0.0069,0,0,0,,699.7443435,6.550715045,,,,,,,
8/27/2020,0.74,0.0074,0.0005,0,0.0005,,476.3491065,6.166151002,,,,,,,
8/28/2020,0.74,0.0074,0,0,0,,699.7443435,6.550715045,,,,,,,
8/31/2020,0.72,0.0072,-0.0002,0,-0.0002,,657.9867524,6.489184798,,,,,,,
9/1/2020,0.68,0.0068,-0.0004,0,-0.0004,,547.0794604,6.304594058,,,,,,,
9/2/2020,0.66,0.0066,-0.0002,0,-0.0002,,657.9867524,6.489184798,,,,,,,
9/3/2020,0.63,0.0063,-0.0003,0,-0.0003,,609.2763793,6.41227199,,,,,,,
9/4/2020,0.72,0.0072,0.0009,0,0.0009,,201.286154,5.304727547,,,,,,,
9/7/2020,.,#VALUE!,#VALUE!,0,#VALUE!,,#VALUE!,#VALUE!,,,,,,,
9/8/2020,0.69,0.0069,#VALUE!,#VALUE!,#VALUE!,,#VALUE!,#VALUE!,,,,,,,
9/9/2020,0.71,0.0071,0.0002,0,0.0002,,657.9867524,6.489184798,,,,,,,
9/10/2020,0.68,0.0068,-0.0003,0,-0.0003,,609.2763793,6.41227199,,,,,,,
9/11/2020,0.67,0.0067,-0.0001,0,-0.0001,,689.062848,6.535332483,,,,,,,
9/14/2020,0.68,0.0068,0.0001,0,0.0001,,689.062848,6.535332483,,,,,,,
9/15/2020,0.68,0.0068,0,0,0,,699.7443435,6.550715045,,,,,,,
9/16/2020,0.69,0.0069,1.00E-04,0,1.00E-04,,689.062848,6.535332483,,,,,,,
9/17/2020,0.69,0.0069,0,0,0,,699.7443435,6.550715045,,,,,,,
9/18/2020,0.7,0.007,1.00E-04,0,1.00E-04,,689.062848,6.535332483,,,,,,,
9/21/2020,0.68,0.0068,-0.0002,0,-0.0002,,657.9867524,6.489184798,,,,,,,
9/22/2020,0.68,0.0068,0,0,0,,699.7443435,6.550715045,,,,,,,
9/23/2020,0.68,0.0068,0,0,0,,699.7443435,6.550715045,,,,,,,
9/24/2020,0.67,0.0067,-0.0001,0,-0.0001,,689.062848,6.535332483,,,,,,,
9/25/2020,0.66,0.0066,-1.00E-04,0,-1.00E-04,,689.062848,6.535332483,,,,,,,
9/28/2020,0.67,0.0067,1.00E-04,0,1.00E-04,,689.062848,6.535332483,,,,,,,
9/29/2020,0.66,0.0066,-1.00E-04,0,-1.00E-04,,689.062848,6.535332483,,,,,,,
9/30/2020,0.69,0.0069,0.0003,0,0.0003,,609.2763793,6.41227199,,,,,,,
10/1/2020,0.68,0.0068,-1.00E-04,0,-1.00E-04,,689.062848,6.535332483,,,,,,,
10/2/2020,0.7,0.007,0.0002,0,0.0002,,657.9867524,6.489184798,,,,,,,
10/5/2020,0.78,0.0078,0.0008,0,0.0008,,261.4468719,5.566231096,,,,,,,
10/6/2020,0.76,0.0076,-0.0002,0,-0.0002,,657.9867524,6.489184798,,,,,,,
10/7/2020,0.81,0.0081,0.0005,0,0.0005,,476.3491065,6.166151002,,,,,,,
10/8/2020,0.78,0.0078,-0.0003,0,-0.0003,,609.2763793,6.41227199,,,,,,,
10/9/2020,0.79,0.0079,0.0001,0,0.0001,,689.062848,6.535332483,,,,,,,
10/12/2020,.,#VALUE!,#VALUE!,0,#VALUE!,,#VALUE!,#VALUE!,,,,,,,
10/13/2020,0.74,0.0074,#VALUE!,#VALUE!,#VALUE!,,#VALUE!,#VALUE!,,,,,,,
10/14/2020,0.73,0.0073,-0.0001,0,-0.0001,,689.062848,6.535332483,,,,,,,
10/15/2020,0.74,0.0074,0.0001,0,0.0001,,689.062848,6.535332483,,,,,,,
10/16/2020,0.76,0.0076,0.0002,0,0.0002,,657.9867524,6.489184798,,,,,,,
10/19/2020,0.78,0.0078,0.0002,0,0.0002,,657.9867524,6.489184798,,,,,,,
10/20/2020,0.81,0.0081,0.0003,0,0.0003,,609.2763793,6.41227199,,,,,,,
10/21/2020,0.83,0.0083,0.0002,0,0.0002,,657.9867524,6.489184798,,,,,,,
10/22/2020,0.87,0.0087,0.0004,0,0.0004,,547.0794604,6.304594058,,,,,,,
10/23/2020,0.85,0.0085,-0.0002,0,-0.0002,,657.9867524,6.489184798,,,,,,,
10/26/2020,0.81,0.0081,-0.0004,0,-0.0004,,547.0794604,6.304594058,,,,,,,
10/27/2020,0.79,0.0079,-0.0002,0,-0.0002,,657.9867524,6.489184798,,,,,,,
10/28/2020,0.79,0.0079,0,0,0,,699.7443435,6.550715045,,,,,,,
10/29/2020,0.85,0.0085,0.0006,0,0.0006,,402.1973239,5.996942824,,,,,,,
10/30/2020,0.88,0.0088,0.0003,0,0.0003,,609.2763793,6.41227199,,,,,,,
11/2/2020,0.87,0.0087,-0.0001,0,-0.0001,,689.062848,6.535332483,,,,,,,
11/3/2020,0.9,0.009,0.0003,0,0.0003,,609.2763793,6.41227199,,,,,,,
11/4/2020,0.78,0.0078,-0.0012,0,-0.0012,,76.37276553,4.33562616,,,,,,,
11/5/2020,0.79,0.0079,0.0001,0,0.0001,,689.062848,6.535332483,,,,,,,
11/6/2020,0.83,0.0083,0.0004,0,0.0004,,547.0794604,6.304594058,,,,,,,
11/9/2020,0.96,0.0096,0.0013,0,0.0013,,51.99055763,3.951062118,,,,,,,
11/10/2020,0.98,0.0098,0.0002,0,0.0002,,657.9867524,6.489184798,,,,,,,
11/11/2020,.,#VALUE!,#VALUE!,0,#VALUE!,,#VALUE!,#VALUE!,,,,,,,
11/12/2020,0.88,0.0088,#VALUE!,#VALUE!,#VALUE!,,#VALUE!,#VALUE!,,,,,,,
11/13/2020,0.89,0.0089,1.00E-04,0,1.00E-04,,689.062848,6.535332483,,,,,,,
11/16/2020,0.91,0.0091,0.0002,0,0.0002,,657.9867524,6.489184798,,,,,,,
11/17/2020,0.87,0.0087,-0.0004,0,-0.0004,,547.0794604,6.304594058,,,,,,,
11/18/2020,0.88,0.0088,0.0001,0,0.0001,,689.062848,6.535332483,,,,,,,
11/19/2020,0.86,0.0086,-0.0002,0,-0.0002,,657.9867524,6.489184798,,,,,,,
11/20/2020,0.83,0.0083,-0.0003,0,-0.0003,,609.2763793,6.41227199,,,,,,,
11/23/2020,0.86,0.0086,0.0003,0,0.0003,,609.2763793,6.41227199,,,,,,,
11/24/2020,0.88,0.0088,0.0002,0,0.0002,,657.9867524,6.489184798,,,,,,,
11/25/2020,0.88,0.0088,0,0,0,,699.7443435,6.550715045,,,,,,,
11/26/2020,.,#VALUE!,#VALUE!,0,#VALUE!,,#VALUE!,#VALUE!,,,,,,,
11/27/2020,0.84,0.0084,#VALUE!,#VALUE!,#VALUE!,,#VALUE!,#VALUE!,,,,,,,
11/30/2020,0.84,0.0084,0,0,0,,699.7443435,6.550715045,,,,,,,
12/1/2020,0.92,0.0092,0.0008,0,0.0008,,261.4468719,5.566231096,,,,,,,
12/2/2020,0.95,0.0095,0.0003,0,0.0003,,609.2763793,6.41227199,,,,,,,
12/3/2020,0.92,0.0092,-0.0003,0,-0.0003,,609.2763793,6.41227199,,,,,,,
12/4/2020,0.97,0.0097,0.0005,0,0.0005,,476.3491065,6.166151002,,,,,,,
12/7/2020,0.94,0.0094,-0.0003,0,-0.0003,,609.2763793,6.41227199,,,,,,,
12/8/2020,0.92,0.0092,-0.0002,0,-0.0002,,657.9867524,6.489184798,,,,,,,
12/9/2020,0.95,0.0095,0.0003,0,0.0003,,609.2763793,6.41227199,,,,,,,
12/10/2020,0.92,0.0092,-0.0003,0,-0.0003,,609.2763793,6.41227199,,,,,,,
12/11/2020,0.9,0.009,-0.0002,0,-0.0002,,657.9867524,6.489184798,,,,,,,
12/14/2020,0.9,0.009,0,0,0,,699.7443435,6.550715045,,,,,,,
12/15/2020,0.92,0.0092,0.0002,0,0.0002,,657.9867524,6.489184798,,,,,,,
12/16/2020,0.92,0.0092,0,0,0,,699.7443435,6.550715045,,,,,,,
12/17/2020,0.94,0.0094,0.0002,0,0.0002,,657.9867524,6.489184798,,,,,,,
12/18/2020,0.95,0.0095,1.00E-04,0,1.00E-04,,689.062848,6.535332483,,,,,,,
12/21/2020,0.95,0.0095,0,0,0,,699.7443435,6.550715045,,,,,,,
12/22/2020,0.93,0.0093,-0.0002,0,-0.0002,,657.9867524,6.489184798,,,,,,,
12/23/2020,0.96,0.0096,0.0003,0,0.0003,,609.2763793,6.41227199,,,,,,,
12/24/2020,0.94,0.0094,-0.0002,0,-0.0002,,657.9867524,6.489184798,,,,,,,
12/25/2020,.,#VALUE!,#VALUE!,0,#VALUE!,,#VALUE!,#VALUE!,,,,,,,
12/28/2020,0.94,0.0094,#VALUE!,#VALUE!,#VALUE!,,#VALUE!,#VALUE!,,,,,,,
12/29/2020,0.94,0.0094,0,0,0,,699.7443435,6.550715045,,,,,,,
12/30/2020,0.93,0.0093,-1.00E-04,0,-1.00E-04,,689.062848,6.535332483,,,,,,,
12/31/2020,0.93,0.0093,0,0,0,,699.7443435,6.550715045,,,,,,,
1/1/2021,.,#VALUE!,#VALUE!,0,#VALUE!,,#VALUE!,#VALUE!,,,,,,,
1/4/2021,0.93,0.0093,#VALUE!,#VALUE!,#VALUE!,,#VALUE!,#VALUE!,,,,,,,
1/5/2021,0.96,0.0096,0.0003,0,0.0003,,609.2763793,6.41227199,,,,,,,
1/6/2021,1.04,0.0104,0.0008,0,0.0008,,261.4468719,5.566231096,,,,,,,
1/7/2021,1.08,0.0108,0.0004,0,0.0004,,547.0794604,6.304594058,,,,,,,
1/8/2021,1.13,0.0113,0.0005,0,0.0005,,476.3491065,6.166151002,,,,,,,
1/11/2021,1.15,0.0115,0.0002,0,0.0002,,657.9867524,6.489184798,,,,,,,
1/12/2021,1.15,0.0115,0,0,0,,699.7443435,6.550715045,,,,,,,
1/13/2021,1.1,0.011,-0.0005,0,-0.0005,,476.3491065,6.166151002,,,,,,,
1/14/2021,1.15,0.0115,0.0005,0,0.0005,,476.3491065,6.166151002,,,,,,,
1/15/2021,1.11,0.0111,-0.0004,0,-0.0004,,547.0794604,6.304594058,,,,,,,
1/18/2021,.,#VALUE!,#VALUE!,0,#VALUE!,,#VALUE!,#VALUE!,,,,,,,
1/19/2021,1.1,0.011,#VALUE!,#VALUE!,#VALUE!,,#VALUE!,#VALUE!,,,,,,,
1/20/2021,1.1,0.011,0,0,0,,699.7443435,6.550715045,,,,,,,
1/21/2021,1.12,0.0112,0.0002,0,0.0002,,657.9867524,6.489184798,,,,,,,
1/22/2021,1.1,0.011,-0.0002,0,-0.0002,,657.9867524,6.489184798,,,,,,,
1/25/2021,1.05,0.0105,-0.0005,0,-0.0005,,476.3491065,6.166151002,,,,,,,
1/26/2021,1.05,0.0105,0,0,0,,699.7443435,6.550715045,,,,,,,
1/27/2021,1.04,0.0104,-1.00E-04,0,-1.00E-04,,689.062848,6.535332483,,,,,,,
1/28/2021,1.07,0.0107,0.0003,0,0.0003,,609.2763793,6.41227199,,,,,,,
1/29/2021,1.11,0.0111,0.0004,0,0.0004,,547.0794604,6.304594058,,,,,,,
2/1/2021,1.09,0.0109,-0.0002,0,-0.0002,,657.9867524,6.489184798,,,,,,,
2/2/2021,1.12,0.0112,0.0003,0,0.0003,,609.2763793,6.41227199,,,,,,,
2/3/2021,1.15,0.0115,0.0003,0,0.0003,,609.2763793,6.41227199,,,,,,,
2/4/2021,1.15,0.0115,0,0,0,,699.7443435,6.550715045,,,,,,,
2/5/2021,1.19,0.0119,0.0004,0,0.0004,,547.0794604,6.304594058,,,,,,,
2/8/2021,1.19,0.0119,0,0,0,,699.7443435,6.550715045,,,,,,,
2/9/2021,1.18,0.0118,-1.00E-04,0,-1.00E-04,,689.062848,6.535332483,,,,,,,
2/10/2021,1.15,0.0115,-0.0003,0,-0.0003,,609.2763793,6.41227199,,,,,,,
2/11/2021,1.16,0.0116,1.00E-04,0,1.00E-04,,689.062848,6.535332483,,,,,,,
2/12/2021,1.2,0.012,0.0004,0,0.0004,,547.0794604,6.304594058,,,,,,,
2/15/2021,.,#VALUE!,#VALUE!,0,#VALUE!,,#VALUE!,#VALUE!,,,,,,,
2/16/2021,1.3,0.013,#VALUE!,#VALUE!,#VALUE!,,#VALUE!,#VALUE!,,,,,,,
2/17/2021,1.29,0.0129,-0.0001,0,-0.0001,,689.062848,6.535332483,,,,,,,
2/18/2021,1.29,0.0129,0,0,0,,699.7443435,6.550715045,,,,,,,
2/19/2021,1.34,0.0134,0.0005,0,0.0005,,476.3491065,6.166151002,,,,,,,
2/22/2021,1.37,0.0137,0.0003,0,0.0003,,609.2763793,6.41227199,,,,,,,
2/23/2021,1.37,0.0137,0,0,0,,699.7443435,6.550715045,,,,,,,
2/24/2021,1.38,0.0138,1.00E-04,0,1.00E-04,,689.062848,6.535332483,,,,,,,
2/25/2021,1.54,0.0154,0.0016,0,0.0016,,13.63689859,2.61277925,,,,,,,
2/26/2021,1.44,0.0144,-0.001,0,-0.001,,150.2737867,5.012458875,,,,,,,
3/1/2021,1.45,0.0145,1.00E-04,0,1.00E-04,,689.062848,6.535332483,,,,,,,
3/2/2021,1.42,0.0142,-0.0003,0,-0.0003,,609.2763793,6.41227199,,,,,,,
3/3/2021,1.47,0.0147,0.0005,0,0.0005,,476.3491065,6.166151002,,,,,,,
3/4/2021,1.54,0.0154,0.0007,0,0.0007,,329.3001094,5.796969522,,,,,,,
3/5/2021,1.56,0.0156,0.0002,0,0.0002,,657.9867524,6.489184798,,,,,,,
3/8/2021,1.59,0.0159,0.0003,0,0.0003,,609.2763793,6.41227199,,,,,,,
3/9/2021,1.55,0.0155,-0.0004,0,-0.0004,,547.0794604,6.304594058,,,,,,,
3/10/2021,1.53,0.0153,-0.0002,0,-0.0002,,657.9867524,6.489184798,,,,,,,
3/11/2021,1.54,0.0154,1.00E-04,0,1.00E-04,,689.062848,6.535332483,,,,,,,
3/12/2021,1.64,0.0164,0.001,0,0.001,,150.2737867,5.012458875,,,,,,,
3/15/2021,1.62,0.0162,-0.0002,0,-0.0002,,657.9867524,6.489184798,,,,,,,
3/16/2021,1.62,0.0162,0,0,0,,699.7443435,6.550715045,,,,,,,
3/17/2021,1.63,0.0163,1.00E-04,0,1.00E-04,,689.062848,6.535332483,,,,,,,
3/18/2021,1.71,0.0171,0.0008,0,0.0008,,261.4468719,5.566231096,,,,,,,
3/19/2021,1.74,0.0174,0.0003,0,0.0003,,609.2763793,6.41227199,,,,,,,
3/22/2021,1.69,0.0169,-0.0005,0,-0.0005,,476.3491065,6.166151002,,,,,,,
3/23/2021,1.63,0.0163,-0.0006,0,-0.0006,,402.1973239,5.996942824,,,,,,,
3/24/2021,1.62,0.0162,-1.00E-04,0,-1.00E-04,,689.062848,6.535332483,,,,,,,
3/25/2021,1.63,0.0163,1.00E-04,0,1.00E-04,,689.062848,6.535332483,,,,,,,
3/26/2021,1.67,0.0167,0.0004,0,0.0004,,547.0794604,6.304594058,,,,,,,
3/29/2021,1.73,0.0173,0.0006,0,0.0006,,402.1973239,5.996942824,,,,,,,
3/30/2021,1.73,0.0173,0,0,0,,699.7443435,6.550715045,,,,,,,
3/31/2021,1.74,0.0174,1.00E-04,0,1.00E-04,,689.062848,6.535332483,,,,,,,
4/1/2021,1.69,0.0169,-0.0005,0,-0.0005,,476.3491065,6.166151002,,,,,,,
4/2/2021,1.72,0.0172,0.0003,0,0.0003,,609.2763793,6.41227199,,,,,,,
4/5/2021,1.73,0.0173,1.00E-04,0,1.00E-04,,689.062848,6.535332483,,,,,,,
4/6/2021,1.67,0.0167,-0.0006,0,-0.0006,,402.1973239,5.996942824,,,,,,,
4/7/2021,1.68,0.0168,1.00E-04,0,1.00E-04,,689.062848,6.535332483,,,,,,,
4/8/2021,1.64,0.0164,-0.0004,0,-0.0004,,547.0794604,6.304594058,,,,,,,
4/9/2021,1.67,0.0167,0.0003,0,0.0003,,609.2763793,6.41227199,,,,,,,
4/12/2021,1.69,0.0169,0.0002,0,0.0002,,657.9867524,6.489184798,,,,,,,
4/13/2021,1.64,0.0164,-0.0005,0,-0.0005,,476.3491065,6.166151002,,,,,,,
4/14/2021,1.64,0.0164,0,0,0,,699.7443435,6.550715045,,,,,,,
4/15/2021,1.56,0.0156,-0.0008,0,-0.0008,,261.4468719,5.566231096,,,,,,,
4/16/2021,1.59,0.0159,0.0003,0,0.0003,,609.2763793,6.41227199,,,,,,,
4/19/2021,1.61,0.0161,0.0002,0,0.0002,,657.9867524,6.489184798,,,,,,,
4/20/2021,1.58,0.0158,-0.0003,0,-0.0003,,609.2763793,6.41227199,,,,,,,
4/21/2021,1.57,0.0157,-1.00E-04,0,-1.00E-04,,689.062848,6.535332483,,,,,,,
4/22/2021,1.57,0.0157,0,0,0,,699.7443435,6.550715045,,,,,,,
4/23/2021,1.58,0.0158,1.00E-04,0,1.00E-04,,689.062848,6.535332483,,,,,,,
4/26/2021,1.58,0.0158,0,0,0,,699.7443435,6.550715045,,,,,,,
4/27/2021,1.63,0.0163,0.0005,0,0.0005,,476.3491065,6.166151002,,,,,,,
4/28/2021,1.63,0.0163,0,0,0,,699.7443435,6.550715045,,,,,,,
4/29/2021,1.65,0.0165,0.0002,0,0.0002,,657.9867524,6.489184798,,,,,,,
4/30/2021,1.65,0.0165,0,0,0,,699.7443435,6.550715045,,,,,,,
5/3/2021,1.63,0.0163,-0.0002,0,-0.0002,,657.9867524,6.489184798,,,,,,,
5/4/2021,1.61,0.0161,-0.0002,0,-0.0002,,657.9867524,6.489184798,,,,,,,
5/5/2021,1.59,0.0159,-0.0002,0,-0.0002,,657.9867524,6.489184798,,,,,,,
5/6/2021,1.58,0.0158,-1.00E-04,0,-1.00E-04,,689.062848,6.535332483,,,,,,,
5/7/2021,1.6,0.016,0.0002,0,0.0002,,657.9867524,6.489184798,,,,,,,
